,Unnamed: 0,Unnamed: 0.1,Building,ClientMacAddr,Level,lat,lng,localtime,datetime,waiting_time
32066,178706,917570,TPS2,44:80:eb:00:66:e3,Level 3,-22.81448176,-43.2472265,49:03.3,49:03.3,12.13781667
32067,178820,918038,TPS2,0c:cb:85:b9:4d:73,Level 3,-22.81445033,-43.24715282,49:23.2,49:23.2,0
32070,178844,918110,TPS2,10:f1:f2:60:06:13,Level 3,-22.81425307,-43.24730768,49:28.8,49:28.8,46.9574
32083,179385,920114,TPS2,ec:10:7b:ab:9f:8e,Level 3,-22.81418715,-43.24754674,51:00.9,51:00.9,0
32084,179413,920220,TPS2,10:98:c3:2a:5f:78,Level 3,-22.81430868,-43.24732357,51:05.9,51:05.9,19.2129
32095,179836,921752,TPS2,00:9d:6b:28:82:0d,Level 3,-22.81449934,-43.24723378,52:19.0,52:19.0,0
32096,179886,921964,TPS2,d8:ce:3a:66:95:31,Level 3,-22.81448806,-43.24721127,52:28.0,52:28.0,3.33E-05
32098,179890,921994,TPS2,d4:63:c6:b5:d6:d9,Level 3,-22.81433322,-43.2471666,52:29.3,52:29.3,4.382333333
32100,179912,922070,TPS2,38:2d:e8:31:cd:cf,Level 3,-22.81424908,-43.2472438,52:33.5,52:33.5,100.4566833
32104,179979,922304,TPS2,bc:fe:d9:2c:1a:d3,Level 3,-22.81420656,-43.24748839,52:44.4,52:44.4,42.11318333
32107,180010,922408,TPS2,d4:63:c6:23:44:6b,Level 3,-22.81446592,-43.24718929,52:48.8,52:48.8,82.44931667
32116,180342,923790,TPS2,98:39:8e:41:fb:01,Level 3,-22.8144711,-43.24721363,53:49.2,53:49.2,61.07175
32117,180548,924596,TPS2,d4:63:c6:ba:22:dd,Level 3,-22.81440276,-43.24713503,54:23.1,54:23.1,5.741366667
32121,180716,925296,TPS2,88:79:7e:25:c2:22,Level 3,-22.81446491,-43.24717068,54:57.0,54:57.0,0
32126,180996,926378,TPS2,30:96:fb:0c:e5:65,Level 3,-22.81436107,-43.24745289,55:39.8,55:39.8,61.78798333
32128,181012,926426,TPS2,48:49:c7:a8:03:be,Level 3,-22.81419501,-43.2472664,55:42.7,55:42.7,0.8678
32131,181141,926954,TPS2,38:80:df:33:6e:7c,Level 3,-22.81438322,-43.24755639,56:05.4,56:05.4,57.40041667
32140,181501,928382,TPS2,d0:ff:98:9b:ef:48,Level 3,-22.81418229,-43.24724073,57:04.0,57:04.0,3.33E-05
32142,181554,928624,TPS2,40:a1:08:1c:6c:ba,Level 3,-22.81448098,-43.2472023,57:14.7,57:14.7,53.81596667
32146,181604,928834,TPS2,dc:bf:e9:94:56:18,Level 3,-22.81440672,-43.24748004,57:21.4,57:21.4,0
32147,181671,929052,TPS2,dc:bf:e9:c6:1d:39,Level 3,-22.81422389,-43.24720369,57:30.3,57:30.3,8.337016667
32149,181730,929240,TPS2,7c:8b:b5:09:4e:17,Level 3,-22.81446452,-43.24747522,57:38.2,57:38.2,1.67E-05
32152,181793,929484,TPS2,88:b4:a6:dd:4b:2e,Level 3,-22.81442868,-43.24718514,57:46.8,57:46.8,0
32156,182054,930412,TPS2,10:98:c3:85:d7:ac,Level 3,-22.81425397,-43.2473025,58:24.8,58:24.8,0
32162,182185,930904,TPS2,b0:6f:e0:f4:b0:aa,Level 3,-22.81421074,-43.24727531,58:41.5,58:41.5,19.51241667
32163,182369,931616,TPS2,d4:11:a3:17:92:b5,Level 3,-22.81448676,-43.24714673,59:09.8,59:09.8,31.12978333
32172,182716,932938,TPS2,0c:cb:85:3e:d6:d2,Level 3,-22.81442302,-43.24713421,59:57.6,59:57.6,3.200016667
32176,182792,933205,TPS2,60:1d:91:a2:c0:87,Level 3,-22.81435099,-43.2475238,00:07.3,00:07.3,53.53518333
32182,182861,933410,TPS2,38:9a:f6:bd:d0:db,Level 3,-22.81437117,-43.24715895,00:13.4,00:13.4,9.048983333
32185,182934,933670,TPS2,88:79:7e:8c:3b:b4,Level 3,-22.8144798,-43.24719942,00:27.6,00:27.6,77.03358333
32189,183131,934404,TPS2,00:9d:6b:35:67:17,Level 3,-22.81442046,-43.24712648,00:55.4,00:55.4,210.7352667
32197,183452,935514,TPS2,da:a1:19:a3:f1:cf,Level 3,-22.81448374,-43.24720202,01:36.2,01:36.2,27.06153333
32207,183826,936810,TPS2,88:b4:a6:e8:ae:37,Level 3,-22.81417526,-43.24756262,02:28.3,02:28.3,70.23233333
32209,183993,937404,TPS2,40:9c:28:eb:e9:fd,Level 3,-22.81433947,-43.24716748,02:49.8,02:49.8,0.413916667
32210,184031,937570,TPS2,ac:af:b9:20:d3:e6,Level 3,-22.81422806,-43.24711868,02:56.7,02:56.7,1.4111
32218,184168,938066,TPS2,d0:04:01:1b:0b:65,Level 3,-22.81440689,-43.24746834,03:18.2,03:18.2,2.139566667
32221,184316,938595,TPS2,00:9d:6b:37:d4:14,Level 3,-22.8142861,-43.24719989,03:39.4,03:39.4,19.4561
32236,184736,940222,TPS2,b4:bf:f6:ac:1c:7d,Level 3,-22.81432554,-43.24755291,04:41.5,04:41.5,0
32238,184769,940358,TPS2,90:63:3b:81:e1:dd,Level 3,-22.81439223,-43.2473386,04:47.6,04:47.6,13.8634
32239,184788,940438,TPS2,b0:6e:bf:d5:8f:8f,Level 3,-22.81418156,-43.24723055,04:49.6,04:49.6,0
32241,184804,940512,TPS2,38:80:df:2a:04:c6,Level 3,-22.81432961,-43.2471399,04:52.7,04:52.7,71.69613333
32242,184826,940584,TPS2,74:29:af:a6:02:c3,Level 3,-22.81434327,-43.24721375,04:55.3,04:55.3,50.99676667
32244,184860,940716,TPS2,3c:fa:43:1d:05:d4,Level 3,-22.81420339,-43.2472555,05:01.4,05:01.4,8.768366667
32255,185036,941320,TPS2,30:4b:07:c2:e3:33,Level 3,-22.81419143,-43.24713513,05:23.7,05:23.7,50.47483333
32263,185137,941706,TPS2,78:67:d7:37:80:03,Level 3,-22.81439105,-43.24740152,05:37.0,05:37.0,0.200416667
32274,185294,942222,TPS2,70:fd:46:b6:51:02,Level 3,-22.81418444,-43.24744646,05:53.5,05:53.5,0.752266667
32277,185356,942442,TPS2,b4:c4:fc:6f:31:16,Level 3,-22.81425816,-43.24728224,06:04.1,06:04.1,9.335966667
32281,185421,942656,TPS2,8c:45:00:b2:d3:de,Level 3,-22.81448628,-43.24714204,06:08.4,06:08.4,1.67E-05
32285,185509,942958,TPS2,d4:28:d5:70:f1:e7,Level 3,-22.81434748,-43.24747939,06:19.7,06:19.7,48.5107
32288,185598,943248,TPS2,04:d6:aa:38:f2:1c,Level 3,-22.81430685,-43.24713392,06:29.9,06:29.9,147.7836833
32293,185779,943890,TPS2,7c:8b:b5:1f:6f:c9,Level 3,-22.81451168,-43.24751684,06:52.8,06:52.8,0
32296,185981,944670,TPS2,18:81:0e:6e:df:6e,Level 3,-22.81446249,-43.24722007,07:23.0,07:23.0,4.672816667
32301,186119,945150,TPS2,a8:16:d0:11:b4:53,Level 3,-22.81445745,-43.24723605,07:43.2,07:43.2,54.86355
32303,186148,945254,TPS2,f0:d7:aa:e4:ac:1a,Level 3,-22.81437332,-43.24719629,07:47.5,07:47.5,13.77958333
32304,186152,945278,TPS2,8c:f1:12:4a:58:4a,Level 3,-22.81435954,-43.24724855,07:48.0,07:48.0,9.9407
32308,186295,945800,TPS2,28:83:35:b5:8a:41,Level 3,-22.81448376,-43.24729,08:04.3,08:04.3,37.5812
32319,186504,946478,TPS2,2c:f0:a2:84:ee:8f,Level 3,-22.81420969,-43.24755635,08:27.8,08:27.8,11.7079
32320,186543,946638,TPS2,4c:57:ca:94:2c:99,Level 3,-22.81444943,-43.24748677,08:31.7,08:31.7,0.824883333
32326,186624,946952,TPS2,38:30:f9:6f:a3:37,Level 3,-22.81444531,-43.24719411,08:45.7,08:45.7,0
32334,187026,948536,TPS2,c0:a6:00:a0:6b:52,Level 3,-22.81428683,-43.2475017,09:32.2,09:32.2,33.80818333
32343,187278,949440,TPS2,3c:a0:67:ec:e4:87,Level 3,-22.81424265,-43.24716366,10:01.0,10:01.0,34.80788333
32347,187306,949520,TPS2,24:18:1d:b1:1b:af,Level 3,-22.81426059,-43.24712045,10:03.6,10:03.6,31.89476667
32361,187509,950258,TPS2,d8:5b:2a:46:d7:e7,Level 3,-22.81444873,-43.24732395,10:25.5,10:25.5,240.633
32369,187765,951265,TPS2,50:92:b9:dc:c8:7a,Level 3,-22.81433605,-43.24729025,11:00.8,11:00.8,206.2945333
32371,187921,951839,TPS2,dc:a9:04:1b:3c:73,Level 3,-22.81448431,-43.24729214,11:19.8,11:19.8,0
32377,188133,952545,TPS2,48:49:c7:6c:40:7a,Level 3,-22.8144189,-43.24712916,11:42.9,11:42.9,6.9909
32386,188446,953663,TPS2,10:98:c3:ca:1c:f0,Level 3,-22.81421666,-43.24734101,12:21.8,12:21.8,0.871466667
32391,188541,953985,TPS2,48:49:c7:88:e2:28,Level 3,-22.81435001,-43.24715398,12:31.3,12:31.3,10.03528333
32394,188628,954281,TPS2,74:c1:4f:7a:8f:c5,Level 3,-22.81448777,-43.2472522,12:43.4,12:43.4,8.450666667
32429,189517,957292,TPS2,e4:2b:34:8f:8d:73,Level 3,-22.81425567,-43.24730024,14:17.6,14:17.6,2.695116667
32433,189675,957796,TPS2,6c:c7:ec:6c:32:21,Level 3,-22.81426161,-43.24751139,14:29.9,14:29.9,38.23891667
32434,189684,957843,TPS2,88:36:5f:ea:a3:e1,Level 3,-22.81446216,-43.24747836,14:31.0,14:31.0,5.788216667
32436,189715,957963,TPS2,cc:f7:35:06:4b:51,Level 3,-22.81447864,-43.24751904,14:34.3,14:34.3,0
32439,189805,958269,TPS2,cc:66:0a:88:f3:5c,Level 3,-22.81446189,-43.2471851,14:45.6,14:45.6,21.2797
32446,189878,958519,TPS2,50:92:b9:fd:5d:be,Level 3,-22.81429564,-43.2472544,14:54.3,14:54.3,1.67E-05
32459,190058,959169,TPS2,38:9a:f6:c0:d7:c9,Level 3,-22.81444002,-43.24714942,15:19.9,15:19.9,141.0087333
32467,190203,959687,TPS2,80:58:f8:34:6e:f2,Level 3,-22.81447103,-43.24719085,15:38.8,15:38.8,86.44993333
32473,190308,960057,TPS2,ca:36:86:6b:43:8e,Level 3,-22.81430905,-43.24714996,15:50.5,15:50.5,36.09716667
32477,190339,960209,TPS2,7c:38:ad:9d:33:7f,Level 3,-22.81446449,-43.2474858,15:56.4,15:56.4,202.4330833
32485,190458,960635,TPS2,dc:bf:e9:ca:13:97,Level 3,-22.81422952,-43.24732807,16:12.0,16:12.0,4029.520033
32491,190646,961391,TPS2,bc:98:df:e0:81:17,Level 3,-22.81430425,-43.24717079,16:39.5,16:39.5,10.59748333
32497,190872,962309,TPS2,da:a1:19:f5:82:79,Level 3,-22.81430399,-43.24734514,17:11.5,17:11.5,26.48028333
32498,190920,962457,TPS2,38:78:62:5d:a4:fd,Level 3,-22.81422322,-43.24748281,17:17.9,17:17.9,0
32508,191044,962855,TPS2,dc:bf:e9:a9:80:53,Level 3,-22.81447635,-43.24720296,17:33.8,17:33.8,85.95271667
32515,191113,963111,TPS2,30:4b:07:8f:5c:36,Level 3,-22.81447627,-43.24723322,17:44.8,17:44.8,0
32516,191123,963145,TPS2,44:91:60:9c:e9:17,Level 3,-22.81448268,-43.24731857,17:46.4,17:46.4,0
32518,191194,963381,TPS2,20:34:fb:b3:b3:f3,Level 3,-22.81433296,-43.24730413,17:54.2,17:54.2,0
32528,191444,964203,TPS2,f4:f5:24:12:50:18,Level 3,-22.81430849,-43.24715249,18:20.4,18:20.4,4.434333333
32530,191450,964215,TPS2,a8:16:d0:6f:0a:43,Level 3,-22.81424725,-43.24755125,18:21.1,18:21.1,0
32533,191490,964339,TPS2,20:2d:07:ca:74:fe,Level 3,-22.81444417,-43.24717214,18:24.5,18:24.5,0
32534,191539,964531,TPS2,34:c0:59:65:ec:6b,Level 3,-22.81450759,-43.24742773,18:30.9,18:30.9,11.27926667
32535,191554,964591,TPS2,48:49:c7:c7:c3:fa,Level 3,-22.81447995,-43.24716119,18:33.1,18:33.1,89.0395
32541,191603,964761,TPS2,e4:fd:a1:80:88:59,Level 3,-22.81447023,-43.24746292,18:40.1,18:40.1,36.93053333
32553,191736,965173,TPS2,7c:8b:b5:5f:b0:b1,Level 3,-22.81444556,-43.24729253,18:55.5,18:55.5,12.84643333
32554,191742,965203,TPS2,fc:aa:b6:78:52:a4,Level 3,-22.81421493,-43.24754844,18:56.2,18:56.2,0.502916667
32568,192201,966819,TPS2,fc:a6:21:fa:8c:5e,Level 3,-22.81450339,-43.24720315,19:55.6,19:55.6,146.8526333
32581,192410,967527,TPS2,d4:63:c6:95:dd:9a,Level 3,-22.81440603,-43.24722344,20:20.5,20:20.5,50.8171
32583,192517,967897,TPS2,18:89:5b:36:07:23,Level 3,-22.81439324,-43.24722832,20:35.2,20:35.2,13.849
32588,192670,968395,TPS2,dc:56:e7:91:de:04,Level 3,-22.81425058,-43.24722813,20:51.3,20:51.3,0
32595,192849,969023,TPS2,d0:04:01:6a:28:80,Level 3,-22.81438172,-43.24717347,21:13.4,21:13.4,0
32602,193061,969753,TPS2,f8:95:ea:75:f6:3d,Level 3,-22.8143507,-43.24732362,21:37.5,21:37.5,0
32603,193070,969779,TPS2,d4:c9:4b:27:f4:2a,Level 3,-22.81446936,-43.24715434,21:38.4,21:38.4,0
32607,193447,971063,TPS2,f4:06:16:db:a2:5a,Level 3,-22.81448109,-43.24721864,22:22.2,22:22.2,37.6535
32611,193567,971477,TPS2,dc:74:a8:a6:5c:f8,Level 3,-22.8143253,-43.24745259,22:35.5,22:35.5,19.16178333
32616,193834,972419,TPS2,88:44:77:91:5e:c5,Level 3,-22.81447988,-43.24732891,23:05.4,23:05.4,11.80026667
32633,194327,974089,TPS2,7c:8b:b5:1d:9f:d7,Level 3,-22.81447366,-43.24720262,23:56.5,23:56.5,1.694983333
32640,194640,975129,TPS2,f0:99:b6:26:18:e8,Level 3,-22.81430944,-43.24744264,24:29.7,24:29.7,25.87426667
32643,194700,975321,TPS2,7c:03:ab:35:f9:9e,Level 3,-22.81440011,-43.24712108,24:36.4,24:36.4,101.1397333
32646,194713,975379,TPS2,60:83:73:34:bb:87,Level 3,-22.81440962,-43.24746748,24:39.3,24:39.3,0.1677
32656,194840,975775,TPS2,5c:70:a3:4e:c5:09,Level 3,-22.8141472,-43.24742259,24:52.1,24:52.1,15.05691667
32661,195064,976499,TPS2,b8:08:d7:a8:12:23,Level 3,-22.81418146,-43.24715801,25:16.4,25:16.4,12.96458333
32673,195458,977835,TPS2,44:80:eb:64:20:8d,Level 3,-22.81422285,-43.24716123,26:03.3,26:03.3,22.86455
32679,195766,978803,TPS2,64:70:33:b6:db:4b,Level 3,-22.81415426,-43.24752921,26:40.4,26:40.4,54.16291667
32680,195837,979031,TPS2,04:b1:67:47:7b:f6,Level 3,-22.81420784,-43.24740928,26:47.8,26:47.8,0
32681,195948,979397,TPS2,28:83:35:b5:66:35,Level 3,-22.81449879,-43.24727596,27:02.3,27:02.3,17494.10637
32682,195964,979443,TPS2,a8:96:75:12:5a:82,Level 3,-22.81446894,-43.2471941,27:04.0,27:04.0,34.79038333
32689,196164,980115,TPS2,4c:dd:31:ff:61:31,Level 3,-22.81430293,-43.24744658,27:29.3,27:29.3,22.1458
32696,196302,980649,TPS2,20:32:6c:f0:2a:7a,Level 3,-22.81423913,-43.24742379,27:47.2,27:47.2,0
32701,196505,981393,TPS2,04:d6:aa:b0:ac:a8,Level 3,-22.81423374,-43.24742765,28:11.4,28:11.4,33.01343333
32704,196624,981777,TPS2,bc:6c:21:88:aa:30,Level 3,-22.81444751,-43.2474865,28:23.8,28:23.8,25.3435
32707,196696,982027,TPS2,30:cb:f8:0f:db:85,Level 3,-22.81428392,-43.24750255,28:32.5,28:32.5,0
32729,197114,983431,TPS2,e4:90:7e:43:b8:7f,Level 3,-22.81416477,-43.24739727,29:22.2,29:22.2,5.402666667
32730,197116,983437,TPS2,fc:18:3c:49:65:82,Level 3,-22.81446715,-43.24737189,29:22.3,29:22.3,0
32736,197356,984339,TPS2,b8:57:d8:4d:0d:aa,Level 3,-22.81430416,-43.24725577,29:54.2,29:54.2,28.99018333
32759,198026,986577,TPS2,f0:d7:aa:25:6d:82,Level 3,-22.8142526,-43.2473075,31:12.5,31:12.5,16.26513333
32791,198651,988726,TPS2,24:18:1d:a0:f9:83,Level 3,-22.81449868,-43.24754329,32:26.4,32:26.4,18.00058333
32800,198858,989412,TPS2,da:a1:19:a8:be:51,Level 3,-22.81424401,-43.24753934,32:49.7,32:49.7,18.12741667
32807,198929,989646,TPS2,88:b4:a6:ea:dd:cc,Level 3,-22.81430984,-43.24721577,32:58.2,32:58.2,0.339816667
32816,199049,990110,TPS2,cc:fa:00:c9:e3:5b,Level 3,-22.81441723,-43.24756145,33:11.2,33:11.2,0.8358
32832,199245,990754,TPS2,88:29:9c:c7:73:47,Level 3,-22.81450924,-43.24756568,33:31.6,33:31.6,14.46626667
32852,199523,991784,TPS2,b4:f7:a1:8a:14:38,Level 3,-22.81439656,-43.24752042,34:05.3,34:05.3,28.32511667
32868,199770,992584,TPS2,d0:31:69:3f:44:eb,Level 3,-22.81443087,-43.24752482,34:31.5,34:31.5,1.67E-05
32870,199774,992596,TPS2,38:9a:f6:04:7e:29,Level 3,-22.81425034,-43.24721063,34:31.7,34:31.7,0
32893,200079,993662,TPS2,4c:b1:99:26:df:6e,Level 3,-22.8142748,-43.24724037,35:07.8,35:07.8,41.21028333
32902,200227,994228,TPS2,34:29:12:bc:d7:ed,Level 3,-22.81431419,-43.24739486,35:26.4,35:26.4,15.76763333
32911,200393,994812,TPS2,64:bc:0c:00:65:97,Level 3,-22.81433017,-43.24735368,35:44.9,35:44.9,14.58968333
32913,200409,994876,TPS2,50:92:b9:0c:c2:98,Level 3,-22.81449167,-43.24717879,35:46.7,35:46.7,0
32916,200448,995020,TPS2,88:b4:a6:59:5c:bf,Level 3,-22.81435266,-43.24714852,35:50.9,35:50.9,136.362
32932,200666,995832,TPS2,88:b4:a6:a6:88:1a,Level 3,-22.81430884,-43.24736989,36:18.2,36:18.2,36.74968333
32949,200938,996790,TPS2,f8:e9:4e:18:2b:14,Level 3,-22.81427206,-43.24737493,36:49.5,36:49.5,21.61041667
32955,201039,997160,TPS2,14:56:8e:66:27:06,Level 3,-22.81441146,-43.24755894,37:03.5,37:03.5,5670.50375
32967,201214,997784,TPS2,f0:d7:aa:4f:91:de,Level 3,-22.8144671,-43.24713772,37:25.3,37:25.3,0.16395
32983,201429,998595,TPS2,90:73:5a:68:b1:07,Level 3,-22.81439031,-43.24713893,37:49.2,37:49.2,1.67E-05
32986,201458,998694,TPS2,fc:42:03:ad:11:d7,Level 3,-22.81426824,-43.2472775,37:52.4,37:52.4,18.36523333
32994,201609,999230,TPS2,fc:64:3a:ae:16:d2,Level 3,-22.81443472,-43.24725908,38:11.8,38:11.8,20.96355
33009,201865,1000148,TPS2,24:da:9b:a1:23:71,Level 3,-22.81439225,-43.24723152,38:40.8,38:40.8,46.54468333
33029,202358,1001860,TPS2,0c:cb:85:c4:9e:80,Level 3,-22.81443295,-43.24749826,39:27.9,39:27.9,8.971766667
33037,202609,1002780,TPS2,88:bd:45:23:9d:89,Level 3,-22.81433821,-43.24749422,39:54.7,39:54.7,15.57458333
33049,202837,1003624,TPS2,50:92:b9:d4:fb:3e,Level 3,-22.81440236,-43.24722155,40:16.6,40:16.6,26.91581667
33050,202843,1003644,TPS2,00:3d:e8:b5:40:65,Level 3,-22.81443764,-43.24751407,40:17.3,40:17.3,16.63168333
33051,202862,1003696,TPS2,7c:01:91:b0:fc:fc,Level 3,-22.8141926,-43.24740103,40:18.4,40:18.4,8.1562
33066,203098,1004516,TPS2,18:01:f1:68:8a:dc,Level 3,-22.81451312,-43.24727243,40:49.3,40:49.3,3.89705
33076,203220,1004943,TPS2,fc:a6:21:1a:df:ff,Level 3,-22.8143778,-43.24722265,41:03.6,41:03.6,0
33091,203529,1006015,TPS2,38:9a:f6:4c:76:5d,Level 3,-22.81444039,-43.24734551,41:37.8,41:37.8,0
33093,203599,1006225,TPS2,c0:8c:71:9e:5b:77,Level 3,-22.81451472,-43.24720218,41:44.7,41:44.7,147.2074167
33095,203644,1006363,TPS2,88:b4:a6:95:1d:3d,Level 3,-22.8143779,-43.24740502,41:50.3,41:50.3,0
33098,203699,1006571,TPS2,fc:a6:21:94:a9:c6,Level 3,-22.81447025,-43.24719959,41:57.3,41:57.3,13.81546667
33102,203889,1007163,TPS2,a8:16:d0:1c:fa:0f,Level 3,-22.8143029,-43.24726541,42:17.8,42:17.8,109.9796167
33115,204170,1008153,TPS2,c0:ee:fb:f4:cc:9c,Level 3,-22.81419914,-43.24713988,42:52.4,42:52.4,0
33121,204314,1008623,TPS2,a4:50:46:66:13:ab,Level 3,-22.81443376,-43.24733596,43:07.4,43:07.4,0
33122,204323,1008649,TPS2,08:8c:2c:2d:fa:5d,Level 3,-22.8142381,-43.24748965,43:07.8,43:07.8,0
33133,204591,1009553,TPS2,98:b8:ba:34:96:ec,Level 3,-22.81417322,-43.24717591,43:35.0,43:35.0,13.3862
33136,204631,1009711,TPS2,b0:47:bf:ce:b6:0f,Level 3,-22.81434936,-43.2472087,43:39.0,43:39.0,1.67E-05
33151,204833,1010379,TPS2,34:fc:ef:cf:da:bc,Level 3,-22.8142077,-43.2473882,43:56.3,43:56.3,0
33158,205014,1010999,TPS2,00:9d:6b:d7:19:7a,Level 3,-22.81435554,-43.24748427,44:14.4,44:14.4,10.2606
33160,205037,1011055,TPS2,44:d4:e0:c5:42:20,Level 3,-22.81427914,-43.24723546,44:16.2,44:16.2,148.0012167
33205,205928,1014165,TPS2,2c:ae:2b:3b:1e:51,Level 3,-22.81417601,-43.2475621,45:58.3,45:58.3,16.21501667
33221,206444,1015891,TPS2,a8:db:03:1e:dd:a0,Level 3,-22.81438793,-43.24755941,46:56.4,46:56.4,0
33235,206788,1017115,TPS2,d0:13:fd:0b:c1:84,Level 3,-22.81428308,-43.24724464,47:35.7,47:35.7,0.377083333
33271,207366,1019175,TPS2,70:bb:e9:ba:f7:77,Level 3,-22.8142932,-43.24731781,48:43.5,48:43.5,28.95176667
33284,207677,1020249,TPS2,c8:25:e1:d0:5d:e4,Level 3,-22.81445682,-43.24746095,49:21.6,49:21.6,0
33288,207752,1020523,TPS2,40:74:e0:e5:07:59,Level 3,-22.81427038,-43.24731417,49:30.2,49:30.2,80.24643333
33309,208186,1022015,TPS2,50:04:b8:ac:f1:4e,Level 3,-22.81450796,-43.24728753,50:18.8,50:18.8,197.2088333
33314,208228,1022157,TPS2,c8:14:51:bd:4f:c2,Level 3,-22.81444467,-43.24720183,50:23.4,50:23.4,77.5516
33342,208815,1024285,TPS2,58:d9:c3:cd:74:44,Level 3,-22.81416489,-43.24728048,51:43.5,51:43.5,1.351183333
33361,209237,1026025,TPS2,7c:8b:b5:41:a7:ad,Level 3,-22.81425578,-43.2475651,52:49.2,52:49.2,66.6193
33371,209404,1026671,TPS2,50:92:b9:1f:04:1a,Level 3,-22.81445596,-43.24712784,53:12.2,53:12.2,96.74076667
33381,209556,1027201,TPS2,48:c7:96:20:36:11,Level 3,-22.81446284,-43.24721358,53:32.3,53:32.3,10.93418333
33386,209642,1027539,TPS2,a4:50:46:d0:1f:cf,Level 3,-22.81442289,-43.24718717,53:44.7,53:44.7,119.4480667
33389,209676,1027661,TPS2,8c:25:05:66:09:ee,Level 3,-22.81416074,-43.24725856,53:49.3,53:49.3,15.197
33392,209829,1028287,TPS2,10:7b:44:01:9c:ec,Level 3,-22.81443453,-43.24718301,54:12.3,54:12.3,1.67E-05
33398,209907,1028615,TPS2,e4:58:b8:4d:2b:84,Level 3,-22.81423846,-43.24744161,54:23.5,54:23.5,0.496016667
33403,209995,1028925,TPS2,f0:d7:aa:27:69:83,Level 3,-22.81429386,-43.24721161,54:33.4,54:33.4,4.89565
33421,210246,1029819,TPS2,d4:a3:3d:1a:bd:c2,Level 3,-22.8141501,-43.24718496,55:00.5,55:00.5,106.1519833
33424,210315,1030093,TPS2,20:34:fb:b7:2c:75,Level 3,-22.8142412,-43.24730563,55:10.3,55:10.3,87.73051667
33431,210431,1030523,TPS2,e4:2b:34:6a:0e:4b,Level 3,-22.81445654,-43.24743414,55:28.2,55:28.2,128.0286667
33433,210450,1030599,TPS2,60:83:73:3c:e8:0e,Level 3,-22.8144926,-43.24727832,55:30.5,55:30.5,0
33445,210854,1032245,TPS2,c0:17:4d:8f:f0:47,Level 3,-22.81427123,-43.24715732,56:32.3,56:32.3,0.686483333
33452,211102,1033223,TPS2,48:49:c7:44:ac:da,Level 3,-22.81424387,-43.24719874,57:10.6,57:10.6,92.36795
33458,211251,1033827,TPS2,bc:98:df:63:c8:98,Level 3,-22.81430979,-43.24724241,57:34.5,57:34.5,0.514033333
33461,211296,1034007,TPS2,30:6a:85:dd:c2:b6,Level 3,-22.8144309,-43.24719678,57:42.1,57:42.1,23.84126667
33472,211477,1034783,TPS2,0c:cb:85:72:96:2d,Level 3,-22.81431968,-43.24732459,58:13.2,58:13.2,0
33475,211653,1035493,TPS2,e0:98:61:5d:98:b1,Level 3,-22.81434743,-43.24728743,58:40.2,58:40.2,2.316333333
33478,211755,1035907,TPS2,20:a6:0c:2b:30:5e,Level 3,-22.81447345,-43.24720372,58:57.5,58:57.5,0
33483,211929,1036673,TPS2,cc:61:e5:ea:ad:77,Level 3,-22.81441419,-43.2474401,59:29.2,59:29.2,103.8266833
33492,212214,1037819,TPS2,e4:46:da:7c:08:38,Level 3,-22.81442654,-43.24720646,00:13.5,00:13.5,0
33497,212488,1038989,TPS2,f4:0e:22:8b:59:ac,Level 3,-22.81431361,-43.24749055,00:58.3,00:58.3,0
33516,212919,1040815,TPS2,38:9a:f6:f1:4b:ad,Level 3,-22.81451275,-43.2472681,02:11.4,02:11.4,90.35421667
33530,213320,1042517,TPS2,a8:db:03:86:4d:00,Level 3,-22.8142922,-43.2471354,03:18.8,03:18.8,0
33544,213667,1044055,TPS2,48:49:c7:36:5f:e8,Level 3,-22.81425478,-43.24730673,04:18.6,04:18.6,22.88598333
33552,213795,1044629,TPS2,7c:8b:b5:b3:7a:a9,Level 3,-22.81419626,-43.24727396,04:39.6,04:39.6,1.67E-05
33572,214415,1047407,TPS2,7c:a1:ae:80:4f:c2,Level 3,-22.81443883,-43.24735143,06:31.2,06:31.2,96.40038333
33573,214470,1047645,TPS2,90:73:5a:a7:bf:76,Level 3,-22.81420278,-43.24731203,06:40.3,06:40.3,187.68295
33575,214620,1048311,TPS2,48:60:5f:11:58:46,Level 3,-22.81446795,-43.24735399,07:09.4,07:09.4,184.56735
33579,214657,1048465,TPS2,28:83:35:29:bd:ab,Level 3,-22.81451173,-43.24728108,07:16.3,07:16.3,14.38745
33581,214760,1048909,TPS2,50:92:b9:0b:22:d6,Level 3,-22.81427859,-43.24718727,07:34.2,07:34.2,105.7334
33587,215312,1051267,TPS2,a8:96:75:db:03:cd,Level 3,-22.81431507,-43.24724346,09:13.2,09:13.2,84.85413333
33590,215513,1052241,TPS2,30:cb:f8:99:6b:ce,Level 3,-22.81416773,-43.24731977,09:54.5,09:54.5,0
33591,215532,1052337,TPS2,f4:06:16:e5:60:11,Level 3,-22.81439878,-43.24728853,09:58.4,09:58.4,34.25158333
33592,215552,1052433,TPS2,38:80:df:3f:0c:ac,Level 3,-22.81416033,-43.24727022,10:03.2,10:03.2,40.87805
33597,215784,1053467,TPS2,58:d9:c3:7b:10:32,Level 3,-22.81420966,-43.24754286,10:46.2,10:46.2,10.0985
33598,215791,1053509,TPS2,50:92:b9:d2:ba:1e,Level 3,-22.81451046,-43.24717583,10:47.3,10:47.3,5.295583333
